,Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Anchor,Industry,Business Description,Started in,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present
139,1,Deciwood,0,140,2021-12-20,2022-02-04,Rannvijay Singh,Electronics,Portable wooden Bluetooth speakers,2019.0,2,2.0,0.0,0.0,0.0,Young,Delhi,Delhi,0.0,0.0,50.0,3.5,1429.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1,HappyBar,0,141,2021-12-20,2022-02-04,Rannvijay Singh,Food,FitSport delicious snacks,2019.0,3,2.0,1.0,0.0,0.0,Middle,Hyderabad,Telangana,0.0,29.0,60.0,2.0,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1,Tathastulive,0,142,2021-12-20,2022-02-04,Rannvijay Singh,Services,"Offer Daan, Puja and Yajna",2020.0,3,2.0,1.0,0.0,1.0,Middle,Ahmedabad,Gujarat,0.0,0.0,50.0,10.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1,BandsandCups,0,143,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Bra fitting service,2021.0,1,0.0,1.0,0.0,0.0,Middle,Chennai,Tamil Nadu,0.0,1.0,40.0,10.0,400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1,MyWealthProtector,0,144,2021-12-20,2022-02-04,Rannvijay Singh,Services,Beyond Life Service,2019.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,2.0,50.0,2.5,2000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1,TheIris,0,145,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Pocket Microscopes,2019.0,2,1.0,1.0,0.0,0.0,Young,Bangalore,Karnataka,0.0,0.0,10.0,15.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1,Canebot,0,146,2021-12-20,2022-02-04,Rannvijay Singh,Food,Juice making machine,2012.0,2,1.0,1.0,0.0,1.0,Middle,Pune,Maharashtra,200.0,0.0,100.0,2.5,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1,OyeDelhiOye,0,147,2021-12-20,2022-02-04,Rannvijay Singh,Food,Delhi Ke Chole Kulche,2021.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,35.0,10.0,350.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1,InaliAssistiveTech,0,148,2021-12-20,2022-02-04,Rannvijay Singh,Medical/Health,Prosthetics,2020.0,2,2.0,0.0,0.0,0.0,Young,Pune,Maharashtra,0.0,0.0,50.0,5.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1,Meera'sCelebrations,0,149,2021-12-20,2022-02-04,Rannvijay Singh,Services,Wedding ceremonial items,2010.0,2,1.0,1.0,0.0,1.0,Middle,Ludhiana,Punjab,0.0,0.0,50.0,25.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,1,Artment,0,150,2021-12-20,2022-02-04,Rannvijay Singh,Furnishing/Household,Exquisite pieces of home decor,2019.0,2,1.0,1.0,0.0,0.0,Young,Gurgaon,Haryana,0.0,100.0,170.0,2.5,6800.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1,Powertree,0,151,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Beautiful efficient solar panels,2018.0,2,2.0,0.0,0.0,0.0,Middle,Gandhinagar,Gujarat,0.0,0.0,150.0,2.5,6000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1,Eume,0,152,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Massager Backpack,2018.0,3,2.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,1200.0,0.0,150.0,2.0,7500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2,Hoovu,1,153,2023-01-02,2023-03-10,Rahul Dua,Services,Fresh Pooja flowers,Not Available,2,0.0,2.0,0.0,0.0,Young,Bangalore,Karnataka,0.0,65.0,80.0,1.0,8000.0,1,1.0,100.0,2.0,0.0,0.0,5000.0,2.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
153,2,Dorji,1,154,2023-01-02,2023-03-10,Rahul Dua,Food,Flavors of Tea,Not Available,2,2.0,0.0,0.0,0.0,Young,Darjeeling,West Bengal,0.0,11.0,30.0,5.0,600.0,1,1.0,30.0,15.0,0.0,0.0,200.0,3.0,no,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
154,2,Recode,1,155,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Beauty & cosmetics,Not Available,2,2.0,0.0,0.0,0.0,Middle,Ludhiana,Punjab,0.0,0.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
155,2,VeryMuchIndian,2,156,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Paithani Handloom Sarees,2018.0,2,1.0,1.0,0.0,1.0,Middle,Pune,Maharashtra,150.0,0.0,50.0,3.0,1667.0,1,1.0,50.0,10.0,0.0,0.0,500.0,2.0,no,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
156,2,WatchoutWearables,2,157,2023-01-02,2023-03-10,Rahul Dua,Electronics,Smart watches,2021.0,2,2.0,0.0,0.0,0.0,Young,Thane,Maharashtra,0.0,25.0,200.0,5.0,4000.0,1,1.0,100.0,10.0,100.0,0.0,1000.0,2.0,no,0.0,0.0,0.0,0.0,0.0,50.0,5.0,50.0,50.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
157,2,SoupX,2,158,2023-01-02,2023-03-10,Rahul Dua,Food,Soup based meals,Not Available,2,2.0,0.0,0.0,0.0,Young,Delhi,Delhi,0.0,0.0,75.0,6.0,1250.0,1,1.0,50.0,18.0,25.0,0.0,277.7777778,1.0,no,0.0,0.0,0.0,0.0,0.0,50.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
158,2,ATMOSPHERE,3,159,2023-01-02,2023-03-10,Rahul Dua,Food,Varieties of kombucha,Not Available,2,0.0,2.0,0.0,0.0,Young,Delhi,Delhi,0.0,0.0,75.0,3.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
159,2,Stage,3,160,2023-01-02,2023-03-10,Rahul Dua,Entertainment,Web series and movies in Indian languages,Not Available,3,3.0,0.0,0.0,0.0,Young,"Bhiwani,Barnagar","Haryana,Madhya Pradesh",0.0,0.0,300.0,1.0,30000.0,1,1.0,150.0,0.6,150.0,0.0,25000.0,3.0,no,0.0,0.0,50.0,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2,50.0,50.0,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
160,2,Girgit,3,161,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,color-changing clothing products,Not Available,2,1.0,1.0,0.0,1.0,Young,Mumbai,Maharashtra,0.0,0.0,20.0,10.0,200.0,1,1.0,20.0,20.0,0.0,0.0,100.0,1.0,no,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
161,2,GearHeadMotors,4,162,2023-01-02,2023-03-10,Rahul Dua,Vehicles/Electrical Vehicles,Electric vehicles bikes,Not Available,2,2.0,0.0,0.0,0.0,Young,Hyderabad,Telangana,0.0,0.0,75.0,2.0,3750.0,1,1.0,100.0,6.67,0.0,0.0,1499.250375,2.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.335,0.0,50.0,3.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
162,2,PatilKaki,4,163,2023-01-02,2023-03-10,Rahul Dua,Food,Homemade snacks,2020.0,3,2.0,1.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,40.0,2.5,1600.0,1,1.0,40.0,4.0,0.0,0.0,1000.0,2.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
163,2,Brandsdaddy,4,164,2023-01-02,2023-03-10,Rahul Dua,Manufacturing,Auto Fire Extinguisher,Not Available,2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,0.0,12.0,70.0,5.0,1400.0,1,1.0,35.0,5.0,35.0,0.0,700.0,1.0,no,0.0,0.0,35.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
164,2,Winston,5,165,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Techno beauty products at home,Not Available,2,1.0,1.0,0.0,1.0,Middle,Faridabad,Haryana,0.0,46.0,100.0,4.0,2500.0,1,1.0,100.0,10.0,0.0,0.0,1000.0,2.0,no,0.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
165,2,Flatheads,5,166,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Shoes Sneakers Loafers,2019.0,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,75.0,3.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
166,2,OrganicSmokes,5,167,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Organic Cigarettes Cigarillos Smokes,Not Available,3,3.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,40.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
167,2,TeaFit,6,168,2023-01-02,2023-03-10,Rahul Dua,Liquor/Beverages,Refreshing beverages,Not Available,3,2.0,1.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,50.0,3.0,1666.666667,1,1.0,50.0,8.0,0.0,0.0,625.0,4.0,no,0.0,0.0,0.0,0.0,0.0,12.5,2.0,0.0,12.5,2.0,0.0,12.5,2.0,0.0,12.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
168,2,Haqdarshak,6,169,2023-01-02,2023-03-10,Rahul Dua,Services,Platform to know about welfare schemes for MSMEs,Not Available,2,1.0,1.0,0.0,0.0,Middle,Shimla,Himachal Pradesh,0.0,0.0,100.0,0.5,20000.0,1,1.0,100.0,2.0,0.0,0.0,5000.0,3.0,no,0.0,0.0,33.33,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.666,0.0,33.33,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
169,2,Bhaskar'sPuranpoliGhar,6,170,2023-01-02,2023-03-10,Rahul Dua,Food,Varieties of Puranpoli snacks,Not Available,3,3.0,0.0,0.0,0.0,Middle,Thane,Maharashtra,0.0,0.0,75.0,1.0,7500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
170,2,GunjanAppsStudios,7,171,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,CHILDREN'S PLAYFUL LEARNING PARTNER,Not Available,2,1.0,1.0,0.0,1.0,Middle,Kolkata,West Bengal,2400.0,0.0,250.0,1.0,25000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
171,2,TheSimplySalad,7,172,2023-01-02,2023-03-10,Rahul Dua,Food,Freshly chopped salads,Not Available,2,1.0,1.0,0.0,0.0,Young,Ahmedabad,Gujarat,0.0,0.0,30.0,10.0,300.0,1,1.0,30.0,10.0,0.0,0.0,300.0,2.0,no,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
172,2,AyuSynk,7,173,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,Digital Stethoscopes,Not Available,3,3.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,100.0,1.5,6666.666667,1,1.0,50.0,3.5,50.0,10.0,1428.571429,1.0,no,0.0,0.0,50.0,3.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
173,2,AtypicalAdvantage,8,174,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,Platform for persons with disabilities,Not Available,1,1.0,0.0,0.0,0.0,Middle,Jamshedpur,Jharkhand,0.0,0.0,30.0,1.0,3000.0,1,1.0,30.0,3.0,0.0,0.0,1000.0,2.0,no,0.0,0.0,15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
174,2,HouseOfChikankari,8,175,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,HANDMADE BY ARTISANS OF LUCKNOW,2020.0,2,0.0,2.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,75.0,1.0,7500.0,1,1.0,75.0,3.75,0.0,0.0,2000.0,2.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1.875,0.0,37.5,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
175,2,MagicOfMemories,8,176,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,DNA Jewllery,Not Available,1,0.0,1.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,25.0,5.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
176,2,Paradyes,9,177,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Semi Permanent Hair Color,2020.0,2,1.0,1.0,0.0,1.0,Young,Ahmedabad,Gujarat,350.0,0.0,65.0,1.0,6500.0,1,1.0,65.0,2.0,0.0,0.0,3250.0,2.0,no,0.0,0.0,0.0,0.0,0.0,32.5,1.0,0.0,0.0,0.0,0.0,32.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
177,2,Nestroots,9,178,2023-01-02,2023-03-10,Rahul Dua,Furnishing/Household,"House of design, aesthetics and elegance",Not Available,1,0.0,1.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,50.0,1.0,5000.0,1,1.0,50.0,2.0,0.0,0.0,2500.0,1.0,no,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
178,2,Zillionaire,10,179,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Unique styles of stones and jewels,Not Available,2,2.0,0.0,0.0,0.0,Young,Jaipur,Rajasthan,100.0,0.0,50.0,3.3,1515.151515,1,1.0,100.0,10.0,0.0,0.0,1000.0,1.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
179,2,Credmate,10,180,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,Platform for credit score,Not Available,2,2.0,0.0,0.0,0.0,Middle,Ludhiana,Punjab,0.0,130.0,50.0,5.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
180,2,Freebowler,10,181,2023-01-02,2023-03-10,Rahul Dua,Sports,Non-Electric & Portable Bowling Machines,Not Available,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,75.0,7.5,1000.0,1,1.0,25.0,7.5,50.0,10.0,333.3333333,1.0,no,0.0,0.0,25.0,7.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
181,2,ABCSports&Fitness,11,182,2023-01-02,2023-03-10,Rahul Dua,Sports,Sports training institute,Not Available,2,2.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,0.0,0.0,40.0,2.0,2000.0,1,1.0,40.0,10.0,0.0,0.0,400.0,1.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
182,2,Primebook,11,183,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,Android Apps on Windows laptops,Not Available,4,4.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,75.0,1.5,5000.0,1,1.0,75.0,3.0,0.0,0.0,2500.0,2.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1.5,0.0,37.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
183,2,DailyDump,11,184,2023-01-02,2023-03-10,Rahul Dua,Manufacturing,Compost Bins,2006.0,2,1.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,80.0,4.0,2000.0,1,1.0,30.0,4.0,50.0,10.0,750.0,1.0,no,0.0,0.0,30.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
184,2,GharSoaps,12,185,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Pure Organic Soaps,Not Available,2,2.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,0.0,0.0,60.0,2.0,3000.0,1,1.0,60.0,4.0,0.0,0.0,1500.0,1.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
185,2,Janitri,12,186,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,Pregnancy Monitoring systems,2021.0,1,1.0,0.0,0.0,0.0,Middle,Alwar,Rajasthan,0.0,0.0,100.0,2.5,4000.0,1,1.0,100.0,2.5,0.0,0.0,4000.0,1.0,no,0.0,0.0,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
